738871.655193,72494.00,21.50,0.00
738871.655194,72595.00,20.01,7.66
738871.655195,72696.00,27.28,28.60
738871.655197,72798.00,42.76,65.51
738871.655198,72899.00,56.46,104.59
738871.655199,73000.00,60.63,110.02
738871.6552,73103.00,59.26,107.54
738871.655201,73204.00,55.03,85.21
738871.655202,73306.00,43.53,59.31
738871.655204,73407.00,27.22,20.22
738871.655205,73508.00,20.66,5.33
738871.655206,73610.00,19.18,6.11
738871.655207,73711.00,19.00,0.00
738871.655208,73814.00,22.75,9.05
738871.655209,73915.00,31.38,37.28
738871.655211,74016.00,44.55,74.82
738871.655212,74118.00,58.90,110.80
738871.655213,74219.00,60.92,113.75
738871.655214,74320.00,58.00,106.46
738871.655215,74423.00,51.33,88.46
738871.655217,74524.00,39.72,47.05
738871.655218,74626.00,26.74,17.43
738871.655219,74727.00,18.22,0.00
738871.65522,74828.00,21.86,11.53
738871.655221,74930.00,19.47,2.69
738871.655222,75032.00,23.76,13.09
738871.655224,75133.00,34.18,43.02
738871.655225,75235.00,49.55,84.90
738871.655226,75336.00,60.15,107.85
738871.655227,75438.00,60.86,109.25
738871.655228,75540.00,59.73,112.19
738871.655229,75641.00,48.83,77.92
738871.655231,75743.00,37.40,47.36
738871.655232,75844.00,20.37,7.97
738871.655233,75945.00,17.69,0.00
738871.655234,76047.00,19.83,7.50
738871.655235,76148.00,20.19,9.05
738871.655236,76251.00,22.39,20.22
738871.655238,76352.00,38.00,56.05
738871.655239,76453.00,49.61,92.03
738871.65524,76555.00,60.09,111.57
738871.655241,76656.00,60.92,118.24
738871.655242,76759.00,55.33,101.49
738871.655244,76860.00,47.29,71.25
738871.655245,76961.00,33.71,29.53
738871.655246,77063.00,21.86,9.67
738871.655247,77164.00,18.94,8.12
738871.655248,77265.00,19.06,3.47
738871.655249,77367.00,17.69,5.02
738871.655251,77469.00,26.02,23.79
738871.655252,77571.00,42.46,73.88
738871.655253,77672.00,53.12,91.88
738871.655254,77773.00,60.21,112.19
738871.655255,77875.00,60.68,111.88
738871.655256,77977.00,58.06,100.10
738871.655258,78078.00,44.37,63.96
738871.655259,78180.00,32.52,42.24
738871.65526,78281.00,19.95,8.28
738871.655261,78383.00,17.81,0.00
